root,campaign,sweep,arm,dataset,model,cap,method,warmup,cepochs,lr,lr_c,ce_skip,seed,has_raw,has_fin,path
results,results/review_graft_2026-07/gpu1,,,octmnist,ViTB16,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,3,True,True,results/review_graft_2026-07/gpu1/ViTB16/octmnist/L40_G40/fioretto_rh/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,ViTB16,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,1,True,True,results/review_graft_2026-07/gpu1/ViTB16/octmnist/L40_G40/fioretto_rh/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,ViTB16,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,2,True,True,results/review_graft_2026-07/gpu1/ViTB16/octmnist/L40_G40/fioretto_rh/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/tralo/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/tralo/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/tralo/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/tralo/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,fioretto_rh,50,300.0,0.0001,5e-06,,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/fioretto_rh/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,fioretto_rh,50,300.0,0.0001,5e-06,,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/fioretto_rh/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,fioretto_rh,50,300.0,0.0001,5e-06,,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/fioretto_rh/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L30_G30,fioretto_rh,50,300.0,0.0001,5e-06,,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L30_G30/fioretto_rh/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/hounie_rcl/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/hounie_rcl/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/hounie_rcl/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/hounie_rcl/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/tralo/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/tralo/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/tralo/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/tralo/seed_2
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,4,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/fioretto_rh/seed_4
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,3,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/fioretto_rh/seed_3
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,1,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/fioretto_rh/seed_1
results,results/review_graft_2026-07/gpu1,,,octmnist,RegNetY400MF,L40_G40,fioretto_rh,50,300.0,0.0001,5e-06,,2,True,True,results/review_graft_2026-07/gpu1/RegNetY400MF/octmnist/L40_G40/fioretto_rh/seed_2
results,results/baselines/exp1_no_ratchet_freeze_fe4fc84,,,tissuemnist,MobileNetV3,L50_G50,tralo,50,100.0,0.0001,5e-06,,1,True,True,results/baselines/exp1_no_ratchet_freeze_fe4fc84
results,results/baselines/exp2_no_rho_freeze_7e1bcae,,,tissuemnist,MobileNetV3,L50_G50,tralo,50,100.0,0.0001,5e-06,,1,True,True,results/baselines/exp2_no_rho_freeze_7e1bcae
results,results/baselines/exp3_joint_grad_f832927,,,tissuemnist,MobileNetV3,L50_G50,tralo,50,100.0,0.0001,5e-06,,1,True,True,results/baselines/exp3_joint_grad_f832927
results,results/baselines/tralo_main_bfba649,,,tissuemnist,MobileNetV3,L50_G50,tralo,50,100.0,0.0001,5e-06,,1,True,True,results/baselines/tralo_main_bfba649
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,MobileNetV3,L50_G50,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,MobileNetV3,L50_G50,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,octmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,octmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,octmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,octmnist,MobileNetV3,L50_G50,fioretto_ldf,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,dermmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,dermmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,dermmnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,tissuemnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,tissuemnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,tissuemnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/tissuemnist/L30_G30/fioretto_ldf/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,hounie_rcl,octmnist,RegNetY400MF,L30_G30,hounie_rcl,1,29.0,0.0001,5e-05,,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/hounie_rcl/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_4
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,3,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_3
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,1,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_1
results,results/headroom/headroom_b30_lrc5e-05,,tralo,octmnist,RegNetY400MF,L30_G30,tralo,1,29.0,0.0001,5e-05,True,2,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/tralo/seed_2
results,results/headroom/headroom_b30_lrc5e-05,,fioretto_ldf,octmnist,RegNetY400MF,L30_G30,fioretto_ldf,1,29.0,0.0001,5e-05,,4,True,True,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/octmnist/L30_G30/fioretto_ldf/seed_4
