age,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,days_since_joining,last_visit_hour,membership_tier,has_referral,gender,region_category,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
56.0,18.0,169.91,20511.04,22.0,587.51,75.0,15.0,0.0,1.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,5
54.0,3.0,283.72,11387.82,11.0,735.44,1020.0,21.0,4.0,0.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,No,Not Applicable,Poor Website,3
55.0,13.6,135.77,7868.75,16.0,614.93,424.0,13.0,1.0,0.0,M,City,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Poor Website,4
16.0,16.0,77.22,3598.49,16.0,843.09,347.0,16.0,5.0,0.0,F,City,Without Offers,Desktop,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,Products always in Stock,1
30.0,13.0,89.46,41920.83,29.0,534.58,207.0,10.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,5
56.0,20.0,145.65,1317.9744,21.0,318.09066458253386,14.0,6.0,2.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,3
27.0,3.0,845.56,41569.86,16.6,547.23,463.0,22.0,0.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes,Yes,Solved,Poor Customer Service,5
51.0,11.0,295.91,47495.1,16.0,603.78,828.0,2.0,2.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,No reason specified,4
57.0,21.0,30.8,6178.53,7.0,594.8995484481496,961.0,3.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,5
60.0,14.0,96.69,35498.89,28.0,719.28,562.0,23.0,5.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,Poor Product Quality,3
51.0,8.0,774.01,45892.12,26.0,714.89,161.0,23.0,0.0,1.0,F,Village,Without Offers,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,Poor Customer Service,4
17.0,17.0,394.57,19432.97,16.8,163.42067740607672,1007.0,16.0,5.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Too many ads,3
41.0,13.0,1127.9379081000902,1501.18,17.0,627.09,206.0,23.0,0.0,1.0,F,Town,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,5
30.0,3.0,1037.6,45911.63,16.2,666.7,360.0,13.0,0.0,1.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,No reason specified,5
64.0,18.0,33.93,35968.73,19.0,703.42,109.0,2.0,3.0,1.0,M,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Product Quality,3
48.0,17.0,34.62,3469.07,10.20511724911233,709.08,551.0,5.0,2.0,1.0,F,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Solved,Poor Website,3
36.0,15.0,817.69,40393.86,18.0,699.24,893.0,9.0,2.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,No reason specified,4
32.0,10.0,34.85,41149.32,25.0,516.67,1042.0,13.0,0.0,0.0,F,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,No reason specified,5
40.0,21.0,207.93,39359.51,27.0,557.88,285.0,15.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,5
59.0,14.0,46.58,83630.02,12.0,907.7160931039645,817.0,18.0,2.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Solved,Reasonable Price,2
30.0,5.0,32.7,27802.41,21.0,766.63,153.0,16.0,5.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,3
61.0,3.0,141.83,19668.33,25.0,643.73,905.0,0.0,3.0,0.0,F,City,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,No reason specified,4
37.0,19.0,-841.584838668463,6199.82,13.0,970.4945987010876,371.0,2.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,4
52.0,16.0,1482.5571401538336,7603.19,14.8,697.55,653.0,5.0,2.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
10.0,14.0,357.06,4117.95,9.0,793.77,783.0,15.0,3.0,0.0,F,Town,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No,Yes,Unsolved,No reason specified,3
39.0,7.0,205.08,48502.29,26.0,574.88,254.0,15.0,0.0,0.0,M,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,5
51.0,4.0,434.29,19771.31,11.0,641.61,745.0,7.0,1.0,1.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,Yes,Yes,Unsolved,Too many ads,4
45.0,11.0,186.15,32054.68,21.0,609.42,800.0,8.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
15.0,7.0,889.34,49254.0,6.0,638.56,264.0,12.0,0.0,1.0,M,City,Without Offers,Both,Mobile_Data,Yes,Yes,No,Not Applicable,Too many ads,4
59.0,17.0,84.94,31166.18,5.0,955.4665657129808,831.0,6.0,5.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Too many ads,3
47.0,15.0,826.23,7263.2,15.0,741.78,868.0,0.0,5.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,Yes,Yes,Yes,Solved,Poor Product Quality,3
36.0,3.0,436.75,28011.46,19.0,737.39,816.0,9.0,4.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,3
48.0,16.8,124.6,5809.45,-10.663377871601535,616.78,808.0,22.0,1.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Too many ads,4
57.0,24.0,1173.0911094714172,26059.63,34.726881687988524,773.09,811.0,10.0,5.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
37.0,15.0,146.31,49655.58,24.0,770.35,825.0,21.0,2.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,Poor Customer Service,3
41.0,17.0,52.99,48789.76,14.2,755.13,845.0,10.0,5.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,3
48.0,9.0,742.91,38587.13,15.0,734.58,177.0,18.0,2.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,Poor Website,3
57.0,9.0,-943.8667682476677,41782.32,11.0,776.4131353385957,693.0,1.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,Poor Website,4
52.0,17.0,-937.8280994197692,9243.1,5.0,644.59,909.0,6.0,0.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,4
44.0,15.0,43.8,5616.6,5.0,144.62460135800282,63.0,23.0,3.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,4
44.0,13.0,52.36,15587.39,9.0,1078.4939497233595,53.0,23.0,3.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,3
31.0,5.0,217.26,38789.32,26.0,653.96,75.0,17.0,1.0,0.0,F,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,Unsolved,Too many ads,5
47.0,17.0,32.96,46314.12,6.067324425679693,664.88,767.0,21.0,0.0,0.0,M,Village,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Unsolved,No reason specified,4
64.0,13.0,135.03,48893.03,8.0,737.6,10.0,2.0,3.0,1.0,M,Village,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,3
57.0,17.0,102.09,11321.57,10.0,692.95,402.0,11.0,0.0,0.0,M,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,Too many ads,5
56.0,16.0,53.02,6829.43,13.0,723.86,510.0,5.0,3.0,1.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Poor Website,3
16.0,20.0,170.12,44069.71,10.2,106.54267990398986,538.0,11.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,4
52.0,14.0,92.47,1317.9744,10.0,678.74,397.0,6.0,3.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,4
54.0,7.0,31.1,23395.0,19.0,608.28,999.0,5.0,2.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,4
50.0,2.0,637.94,16665.51,23.0,620.83,307.0,5.0,1.0,1.0,M,Town,Without Offers,Both,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,No reason specified,5
55.0,7.0,656.28,43201.95,13.0,769.76,458.0,3.0,5.0,1.0,M,Village,Credit/Debit Card Offers,Both,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,3
56.0,11.0,164.41,45349.23,11.0,631.91,660.0,9.0,3.0,1.0,F,Town,Without Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Product Quality,4
45.0,18.0,1482.5571401538336,37950.21,6.0,625.996,741.0,10.0,5.0,1.0,F,Town,Without Offers,Both,Wi-Fi,Yes,No,Yes,Solved,Products always in Stock,2
28.0,18.0,44.97,13440.55,23.0,687.06,1056.0,10.0,0.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Customer Service,4
53.0,21.0,64.35,31381.61,11.0,765.57,914.0,2.0,3.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,3
39.0,7.0,223.84,18633.45,7.0,678.33,110.0,11.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes,No,Not Applicable,Too many ads,5
30.0,4.0,577.45,23963.78,24.0,716.64,397.0,15.0,3.0,1.0,M,Town,Credit/Debit Card Offers,Both,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,4
46.0,5.0,144.54,34522.8,15.0,617.94,504.0,6.0,3.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,4
48.0,12.0,615.17,42393.25,9.0,694.63,363.0,5.0,3.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,Yes,Yes,No Information Available,Poor Product Quality,4
24.0,11.8,102.58,1459.9,14.0,989.5822793319812,194.0,18.0,0.0,1.0,F,Village,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Solved,Poor Website,5
51.0,17.0,113.34,44331.54,6.0,583.95,313.0,18.0,1.0,1.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,5
39.0,13.0,74.78,6879.43,21.4,640.61,944.0,6.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Too many ads,5
23.0,5.0,183.85,32928.4,17.0,604.16,601.0,19.0,1.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,Too many ads,5
14.0,7.0,306.56,33808.69,21.4,719.29,874.0,19.0,2.0,0.0,M,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,4
47.0,5.0,157.52,12790.42,26.0,645.89,248.0,23.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,4
24.0,6.0,111.72,34202.43,28.0,324.8835798949064,253.0,20.0,0.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,5
57.0,12.0,1409.255730899379,64808.52,19.0,831.65,845.0,8.0,4.0,0.0,M,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,Yes,Unsolved,Reasonable Price,1
37.0,7.0,34.27,22352.45,16.2,611.56,612.0,3.0,2.0,1.0,M,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,4
61.0,24.0,30.4,11988.4,18.0,634.72,954.0,13.0,2.0,0.0,F,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Too many ads,4
28.0,9.0,329.59,18011.79,18.0,734.5200000000001,90.0,11.0,0.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Solved,Poor Product Quality,5
24.0,20.0,279.31,3834.37,17.0,692.8,628.0,0.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,5
24.0,14.0,117.98,14044.51,17.0,702.44,126.0,19.0,4.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3
45.0,11.0,131.55,30454.75,12.0,628.21,288.0,0.0,2.0,0.0,F,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,4
49.0,13.0,306.41,35046.73,9.0,662.37,630.0,23.0,0.0,1.0,M,Town,Without Offers,Both,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5
21.0,17.0,326.93,13073.67,22.87735074240286,703.4,602.0,6.0,3.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Website,3
54.0,15.0,46.24,42877.06,8.0,666.4,251.0,20.0,2.0,1.0,F,Village,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved,Poor Customer Service,4
21.0,11.0,637.16,62413.62,14.0,813.38,303.0,18.0,3.0,1.0,M,City,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,Yes,Yes,No Information Available,Products always in Stock,1
17.0,21.0,173.68,31197.73,10.0,241.9859154231984,963.0,22.0,2.0,1.0,F,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,4
62.0,18.0,127.39,41401.96,20.0,705.43,309.0,11.0,4.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,3
29.0,11.0,297.06,1317.9744,11.0,518.17,368.0,2.0,0.0,1.0,M,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,5
40.0,5.0,119.27,10161.6,17.6,546.64,309.0,8.0,1.0,1.0,F,City,Without Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,5
16.0,18.0,31.12,8462.74,21.0,665.31,633.0,16.0,3.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,4
54.0,20.0,64.34,6371.68,13.0,778.13,790.0,18.0,3.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Quality Customer Care,1
60.0,11.0,53.35,93271.98119999998,17.0,773.88,512.0,19.0,3.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Reasonable Price,1
16.0,6.0,133.02,22767.62,10.795645439171928,651.36,686.0,3.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,No reason specified,4
51.0,12.0,393.39,38935.59,19.2,710.96,97.0,1.0,4.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,Yes,No Information Available,Poor Website,3
22.0,4.0,211.21,70359.39,13.0,783.0,823.0,14.0,5.0,0.0,F,Village,Gift Vouchers/Coupons,Both,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Reasonable Price,1
56.0,13.0,455.77,40742.45,15.0,553.27,135.0,14.0,0.0,0.0,F,Village,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,Yes,Unsolved,No reason specified,5
42.0,9.0,-832.1480043472823,25996.99,25.0,702.37,61.0,5.0,4.0,1.0,M,Village,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,No reason specified,3
38.0,6.0,347.08,27374.82,26.0,661.63,560.0,7.0,1.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Unsolved,No reason specified,4
55.0,18.0,109.55,93271.98119999998,7.8,767.56,50.0,9.0,5.0,1.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Reasonable Price,1
36.0,24.0,41.21,6893.07,17.0,519.28,431.0,16.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,No reason specified,5
21.0,10.0,-703.8188227211424,38307.45,21.0,605.44,930.0,23.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,4
56.0,17.0,301.62,53937.79,2.0,784.606,877.0,15.0,3.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,Yes,Yes,Yes,No Information Available,Products always in Stock,1
42.0,9.0,52.99,3300.22,6.0,620.57,478.0,8.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,4
38.0,10.0,80.64,34034.54,19.0,639.84,871.0,23.0,2.0,1.0,F,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,No reason specified,4
63.0,2.0,208.09,42822.9,27.0,661.31,173.0,17.0,0.0,1.0,M,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,Poor Product Quality,5
62.0,21.0,200.49,12768.4,-10.663377871601535,674.54,195.0,23.0,0.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,No reason specified,5
54.0,24.0,831.016129177279,1317.9744,6.0,609.61,279.0,23.0,1.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,4
45.0,18.0,179.88,13430.48,12.0,681.23,783.0,7.0,2.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,Poor Website,4
54.0,6.0,226.56,43977.92,16.0,606.11,17.0,0.0,3.0,0.0,F,Village,Without Offers,Both,Mobile_Data,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
37.0,2.0,142.83,8236.49,25.677350742402858,713.3,115.0,1.0,4.0,0.0,M,Village,Without Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Quality Customer Care,2
17.0,17.0,105.32,30175.73,12.0,729.03,91.0,4.0,3.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
10.0,5.0,-45.62531440299529,12986.95,19.0,778.56,308.0,23.0,4.0,1.0,F,Town,Without Offers,Both,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,3
45.0,12.0,58.6,28729.82,17.0,798.19,207.0,23.0,2.0,0.0,F,Village,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,Solved,Products always in Stock,2
31.0,18.2,156.12,39719.11,22.0,562.24,849.0,2.0,1.0,1.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,Too many ads,5
17.0,10.0,34.54,48118.36,15.0,735.97,48.0,13.0,2.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Too many ads,3
33.0,14.0,468.67,1754.62,20.0,706.57,482.0,12.0,4.0,0.0,M,Town,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No,Yes,No Information Available,No reason specified,3
19.0,17.0,59.35,1317.9744,11.0,657.49,672.0,14.0,3.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved,Poor Website,4
59.0,21.0,264.95,26375.05,12.0,744.84,724.0,12.0,2.0,0.0,F,Town,Without Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,3
63.0,9.0,48.78,11725.62,33.304240566900404,708.8,643.0,20.0,1.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,Solved,Poor Customer Service,4
33.0,16.0,172.72,35028.24,5.0,551.34,562.0,22.0,0.0,1.0,M,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Unsolved,Poor Customer Service,5
26.0,8.0,149.13,10052.19,14.0,740.85,107.0,8.0,4.0,1.0,F,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,3
37.0,15.0,611.64,28603.63,26.0,690.63,619.0,8.0,3.0,1.0,F,City,Without Offers,Both,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,No reason specified,4
52.0,11.0,32.33,49631.74,9.0,654.56,833.0,19.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,5
36.0,12.0,195.67,41655.23,7.0,781.71,1039.0,16.0,4.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,3
47.0,21.0,106.22,47318.29,21.0,625.1,198.0,5.0,1.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,Yes,No Information Available,No reason specified,5
42.0,11.0,69.33,39146.0,16.0,666.44,194.0,23.0,3.0,0.0,F,Village,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,4
50.0,7.0,1442.4997302302977,37761.58,11.0,615.67,829.0,3.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Unsolved,Poor Website,5
14.0,2.0,157.73,8573.36,7.0,651.2308470244204,387.0,12.0,1.0,0.0,F,Town,Without Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,4
53.0,9.0,380.41,43265.07,8.0,651.8901148540152,470.0,15.0,0.0,0.0,F,Town,Without Offers,Desktop,Mobile_Data,No,Yes,Yes,No Information Available,No reason specified,5
17.0,12.0,116.02,15688.95,42.3867537120143,867.952689767581,284.0,5.0,3.0,1.0,F,City,Without Offers,Desktop,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,No reason specified,4
52.0,6.0,250.16,40201.35,26.0,1023.9164810356108,112.0,0.0,3.0,0.0,M,Town,Without Offers,Both,Fiber_Optic,Yes,No,Yes,Solved in Follow-up,Too many ads,3
43.0,11.6,33.45,36126.76,9.0,689.01,139.0,12.0,1.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,5
48.0,3.0,251.44,32574.49,23.0,680.36,10.0,8.0,0.0,0.0,M,Town,Without Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,5
23.0,17.0,163.48,49167.35,8.0,763.74,702.0,0.0,5.0,0.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Poor Customer Service,3
64.0,4.0,887.2017638960173,26809.04,11.0,556.78,777.0,3.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,Poor Product Quality,5
13.0,12.0,443.55,43724.37,12.0,677.72,315.0,23.0,0.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
20.0,8.0,279.84,10107.0,36.18907426451825,722.33,345.0,19.0,2.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
26.0,13.0,651.83,42642.47,10.838865676961444,314.6534386254092,853.0,21.0,1.0,1.0,M,City,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,4
53.0,10.0,209.35,28786.56,17.6,682.95,939.0,18.0,3.0,0.0,F,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,4
12.0,9.0,313.55,77120.87,12.0,739.85,589.0,15.0,3.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Products always in Stock,2
20.0,2.0,99.59,45652.26,20.0,632.49,600.0,23.0,0.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Product Quality,4
15.0,11.0,588.54,26772.55,22.0,559.97,887.0,4.0,0.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,Yes,No Information Available,Poor Website,5
36.0,10.0,253.58,48329.6,17.0,513.31,126.0,7.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Poor Customer Service,5
29.0,15.0,342.55,32313.84,16.0,659.68,401.0,6.0,1.0,1.0,M,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5
11.0,15.0,34.76,44917.58,29.0,657.6,603.0,11.0,1.0,1.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Unsolved,No reason specified,4
12.0,22.0,101.16,16260.52,2.0,1103.864185950372,171.0,16.0,5.0,0.0,M,Village,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,Yes,No Information Available,Reasonable Price,1
49.0,7.0,474.92,31266.54,15.2,483.155305813959,495.0,9.0,3.0,0.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,Yes,Yes,Solved,Poor Website,3
16.0,10.0,476.75,16358.14,8.0,1012.6413848440488,220.0,9.0,2.0,0.0,M,City,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,No Information Available,Poor Product Quality,4
40.0,10.0,159.43,17045.12,15.0,682.26,763.0,21.0,1.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,4
58.0,16.0,354.68,14810.09,12.0,159.16123151028714,933.0,5.0,3.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,3
